00221   295.2000  -77.78751   0.588
00222   302.4000  -77.78751   0.474
00223   309.6000  -77.78751   0.375
00224   316.8000  -77.78751   0.355
00225   324.0000  -77.78751   0.361
00226   331.2000  -77.78751   0.485
00227   338.4000  -77.78751   0.403
00228   345.6000  -77.78751   0.482
00229   352.8000  -77.78751   0.192
00230     3.2143  -76.15917   0.150
00231     9.6429  -76.15917   0.158
00232    16.0714  -76.15917   0.127
00233    22.5000  -76.15917   0.139
00234    28.9286  -76.15917   0.163
00235    35.3571  -76.15917   0.138
00236    41.7857  -76.15917   0.246
00237    48.2143  -76.15917   0.284
00238    54.6429  -76.15917   0.334
00239    61.0714  -76.15917   0.246
00240    67.5000  -76.15917   0.234
00241    73.9286  -76.15917   0.309
00242    80.3571  -76.15917   0.206
00243    86.7857  -76.15917   0.246
00244    93.2143  -76.15917   0.230
00245    99.6429  -76.15917   0.319
00246   106.0714  -76.15917   0.491
00247   112.5000  -76.15917   0.707
00248   118.9286  -76.15917   0.493
00249   125.3571  -76.15917   0.421
00250   131.7857  -76.15917   0.301
00251   138.2143  -76.15917   0.371
00252   144.6429  -76.15917   0.792
00253   151.0714  -76.15917   1.311
00254   157.5000  -76.15917   0.978
00255   163.9286  -76.15917   1.199
00256   170.3571  -76.15917   0.887
00257   176.7857  -76.15917   1.224
00258   183.2143  -76.15917   0.920
00259   189.6428  -76.15917   1.210
00260   196.0714  -76.15917   1.210
00261   202.5000  -76.15917   0.511
00262   208.9286  -76.15917   0.560
00263   215.3571  -76.15917   0.467
00264   221.7857  -76.15917   0.370
00265   228.2143  -76.15917   0.436
00266   234.6428  -76.15917   0.252
00267   241.0714  -76.15917   0.177
00268   247.5000  -76.15917   0.257
00269   253.9286  -76.15917   0.218
00270   260.3571  -76.15917   0.377
00271   266.7857  -76.15917   0.762
00272   273.2143  -76.15917   0.650
00273   279.6429  -76.15917   0.505
00274   286.0714  -76.15917   0.207
00275   292.5000  -76.15917   0.271
00276   298.9286  -76.15917   0.354
00277   305.3571  -76.15917   0.240
00278   311.7857  -76.15917   0.246
00279   318.2143  -76.15917   0.253
00280   324.6429  -76.15917   0.263
00281   331.0714  -76.15917   0.268
00282   337.5000  -76.15917   0.347
00283   343.9286  -76.15917   0.209
00284   350.3571  -76.15917   0.156
00285   356.7857  -76.15917   0.123
00286     0.0000  -74.53084   0.082
00287     5.8065  -74.53084   0.106
00288    11.6129  -74.53084   0.139
00289    17.4194  -74.53084   0.145
00290    23.2258  -74.53084   0.142
00291    29.0323  -74.53084   0.121
00292    34.8387  -74.53084   0.140
00293    40.6452  -74.53084   0.131
00294    46.4516  -74.53084   0.177
00295    52.2581  -74.53084   0.236
00296    58.0645  -74.53084   0.401
00297    63.8710  -74.53084   0.301
00298    69.6774  -74.53084   0.236
00299    75.4839  -74.53084   0.258
00300    81.2903  -74.53084   0.396
00301    87.0968  -74.53084   0.299
00302    92.9032  -74.53084   0.393
00303    98.7097  -74.53084   0.272
00304   104.5161  -74.53084   0.372
00305   110.3226  -74.53084   0.553
00306   116.1290  -74.53084   1.009
00307   121.9355  -74.53084   0.498
00308   127.7419  -74.53084   0.399
00309   133.5484  -74.53084   0.326
00310   139.3548  -74.53084   0.288
00311   145.1613  -74.53084   0.451
00312   150.9677  -74.53084   0.742
00313   156.7742  -74.53084   0.882
00314   162.5807  -74.53084   0.940
00315   168.3871  -74.53084   0.726
00316   174.1936  -74.53084   1.244
00317   180.0000  -74.53084   0.770
00318   185.8065  -74.53084   1.045
00319   191.6129  -74.53084   0.788
00320   197.4194  -74.53084   0.584
00321   203.2258  -74.53084   0.573
00322   209.0323  -74.53084   0.564
00323   214.8387  -74.53084   0.541
00324   220.6452  -74.53084   0.453
00325   226.4516  -74.53084   0.369
00326   232.2581  -74.53084   0.314
00327   238.0645  -74.53084   0.292
00328   243.8710  -74.53084   0.280
00329   249.6774  -74.53084   0.234
00330   255.4839  -74.53084   0.175
00331   261.2903  -74.53084   0.248
00332   267.0968  -74.53084   0.189
00333   272.9032  -74.53084   0.385
00334   278.7097  -74.53084   0.444
00335   284.5161  -74.53084   0.347
00336   290.3226  -74.53084   0.195
00337   296.1290  -74.53084   0.187
00338   301.9355  -74.53084   0.275
00339   307.7419  -74.53084   0.177
00340   313.5484  -74.53084   0.154
00341   319.3549  -74.53084   0.164
00342   325.1613  -74.53084   0.172
00343   330.9677  -74.53084   0.212
00344   336.7742  -74.53084   0.123
00345   342.5807  -74.53084   0.103
00346   348.3871  -74.53084   0.070
00347   354.1936  -74.53084   0.129
00348     2.6471  -72.90250   0.079
00349     7.9412  -72.90250   0.114
00350    13.2353  -72.90250   0.979
00351    18.5294  -72.90250   0.173
00352    23.8235  -72.90250   0.095
00353    29.1176  -72.90250   0.138
00354    34.4118  -72.90250   0.099
00355    39.7059  -72.90250   0.087
00356    45.0000  -72.90250   0.097
00357    50.2941  -72.90250   0.112
00358    55.5882  -72.90250   0.179
00359    60.8824  -72.90250   0.280
00360    66.1765  -72.90250   0.277
00361    71.4706  -72.90250   0.271
00362    76.7647  -72.90250   0.359
00363    82.0588  -72.90250   0.251
00364    87.3529  -72.90250   0.307
00365    92.6471  -72.90250   0.228
00366    97.9412  -72.90250   0.300
00367   103.2353  -72.90250   0.338
00368   108.5294  -72.90250   0.518
00369   113.8235  -72.90250   0.464
00370   119.1176  -72.90250   0.997
00371   124.4118  -72.90250   0.365
00372   129.7059  -72.90250   0.403
00373   135.0000  -72.90250   0.275
00374   140.2941  -72.90250   0.316
00375   145.5882  -72.90250   0.519
00376   150.8824  -72.90250   0.538
00377   156.1765  -72.90250   0.387
00378   161.4706  -72.90250   0.509
00379   166.7647  -72.90250   0.815
00380   172.0588  -72.90250   1.056
00381   177.3529  -72.90250   0.856
00382   182.6471  -72.90250   1.035
00383   187.9412  -72.90250   1.061
00384   193.2353  -72.90250   0.723
00385   198.5294  -72.90250   0.770
00386   203.8235  -72.90250   0.828
00387   209.1176  -72.90250   1.038
00388   214.4118  -72.90250   0.617
00389   219.7059  -72.90250   0.501
00390   225.0000  -72.90250   0.423
00391   230.2941  -72.90250   0.329
00392   235.5882  -72.90250   0.313
00393   240.8824  -72.90250   0.269
00394   246.1765  -72.90250   0.247
00395   251.4706  -72.90250   0.277
00396   256.7647  -72.90250   0.188
00397   262.0588  -72.90250   0.180
00398   267.3529  -72.90250   0.180
00399   272.6471  -72.90250   0.288
00400   277.9412  -72.90250   0.284
00401   283.2353  -72.90250   0.317
00402   288.5294  -72.90250   0.191
00403   293.8235  -72.90250   0.263
00404   299.1176  -72.90250   0.215
00405   304.4118  -72.90250   0.193
00406   309.7059  -72.90250   0.151
00407   315.0000  -72.90250   0.161
00408   320.2941  -72.90250   0.183
00409   325.5882  -72.90250   0.147
00410   330.8824  -72.90250   0.085
00411   336.1765  -72.90250   0.086
00412   341.4706  -72.90250   0.096
00413   346.7647  -72.90250   0.085
00414   352.0588  -72.90250   0.083
00415   357.3529  -72.90250   0.087
00416     0.0000  -71.27417   0.092
00417     4.8649  -71.27417   0.080
00418     9.7297  -71.27417   0.098
00419    14.5946  -71.27417   0.149
00420    19.4595  -71.27417   0.118
00421    24.3243  -71.27417   0.106
00422    29.1892  -71.27417   0.083
00423    34.0541  -71.27417   0.076
00424    38.9189  -71.27417   0.085
00425    43.7838  -71.27417   0.091
00426    48.6486  -71.27417   0.098
00427    53.5135  -71.27417   0.107
00428    58.3784  -71.27417   0.153
00429    63.2432  -71.27417   0.315
00430    68.1081  -71.27417   0.333
00431    72.9730  -71.27417   0.474
00432    77.8378  -71.27417   0.467
00433    82.7027  -71.27417   1.258
00434    87.5676  -71.27417   0.371
00435    92.4324  -71.27417   0.246
00436    97.2973  -71.27417   0.266
00437   102.1622  -71.27417   0.355
00438   107.0270  -71.27417   0.522
00439   111.8919  -71.27417   0.473
00440   116.7568  -71.27417   0.484
00441   121.6216  -71.27417   0.540
00442   126.4865  -71.27417   0.512
00443   131.3513  -71.27417   0.284
00444   136.2162  -71.27417   0.300
00445   141.0811  -71.27417   0.440
00446   145.9459  -71.27417   0.403
00447   150.8108  -71.27417   0.370
00448   155.6757  -71.27417   0.410
00449   160.5405  -71.27417   0.466
00450   165.4054  -71.27417   0.548
00451   170.2703  -71.27417   0.745
00452   175.1351  -71.27417   0.854
00453   180.0000  -71.27417   0.859
00454   184.8649  -71.27417   1.158
00455   189.7297  -71.27417   1.091
00456   194.5946  -71.27417   0.914
00457   199.4595  -71.27417   0.596
00458   204.3243  -71.27417   1.151
00459   209.1892  -71.27417   0.792
00460   214.0540  -71.27417   0.762
00461   218.9189  -71.27417   0.646
00462   223.7838  -71.27417   0.373
00463   228.6487  -71.27417   0.282
00464   233.5135  -71.27417   0.331
00465   238.3784  -71.27417   0.315
00466   243.2432  -71.27417   0.240
00467   248.1081  -71.27417   0.223
00468   252.9730  -71.27417   0.304
00469   257.8378  -71.27417   0.305
00470   262.7027  -71.27417   0.180
00471   267.5676  -71.27417   0.188
00472   272.4324  -71.27417   0.299
00473   277.2973  -71.27417   0.284
00474   282.1622  -71.27417   0.176
00475   287.0270  -71.27417   0.181
00476   291.8919  -71.27417   0.181
00477   296.7567  -71.27417   0.207
00478   301.6216  -71.27417   0.160
00479   306.4865  -71.27417   0.131
00480   311.3513  -71.27417   0.161
00481   316.2162  -71.27417   0.188
00482   321.0811  -71.27417   0.123
00483   325.9460  -71.27417   0.077
00484   330.8108  -71.27417   0.070
00485   335.6757  -71.27417   0.074
00486   340.5405  -71.27417   0.061
00487   345.4054  -71.27417   0.084
00488   350.2703  -71.27417   0.079
00489   355.1351  -71.27417   0.088
00490     2.2500  -69.64584   0.078
00491     6.7500  -69.64584   0.065
00492    11.2500  -69.64584   0.061
00493    15.7500  -69.64584   0.067
00494    20.2500  -69.64584   0.070
00495    24.7500  -69.64584   0.061
00496    29.2500  -69.64584   0.068
00497    33.7500  -69.64584   0.073
00498    38.2500  -69.64584   0.150
00499    42.7500  -69.64584   0.145
00500    47.2500  -69.64584   0.097
00501    51.7500  -69.64584   0.114
00502    56.2500  -69.64584   0.104
00503    60.7500  -69.64584   0.257
00504    65.2500  -69.64584   0.248
00505    69.7500  -69.64584   0.306
00506    74.2500  -69.64584   0.517
00507    78.7500  -69.64584   1.031
00508    83.2500  -69.64584   1.872
00509    87.7500  -69.64584   0.810
00510    92.2500  -69.64584   0.227
00511    96.7500  -69.64584   0.237
00512   101.2500  -69.64584   0.203
00513   105.7500  -69.64584   0.373
00514   110.2500  -69.64584   0.554
00515   114.7500  -69.64584   0.483
00516   119.2500  -69.64584   0.480
00517   123.7500  -69.64584   0.426
00518   128.2500  -69.64584   0.319
00519   132.7500  -69.64584   0.275
00520   137.2500  -69.64584   0.255
00521   141.7500  -69.64584   0.401
00522   146.2500  -69.64584   0.521
00523   150.7500  -69.64584   0.502
00524   155.2500  -69.64584   0.454
00525   159.7500  -69.64584   0.623
00526   164.2500  -69.64584   0.527
00527   168.7500  -69.64584   0.661
00528   173.2500  -69.64584   1.429
00529   177.7500  -69.64584   0.830
00530   182.2500  -69.64584   0.865
00531   186.7500  -69.64584   0.729
00532   191.2500  -69.64584   0.710
00533   195.7500  -69.64584   1.019
00534   200.2500  -69.64584   1.036
00535   204.7500  -69.64584   0.855
00536   209.2500  -69.64584   0.679
00537   213.7500  -69.64584   1.003
00538   218.2500  -69.64584   0.936
00539   222.7500  -69.64584   0.631
00540   227.2500  -69.64584   0.334
00541   231.7500  -69.64584   0.266
00542   236.2500  -69.64584   0.238
00543   240.7500  -69.64584   0.305
00544   245.2500  -69.64584   0.316
00545   249.7500  -69.64584   0.271
00546   254.2500  -69.64584   0.261
00547   258.7500  -69.64584   0.271
00548   263.2500  -69.64584   0.191
00549   267.7500  -69.64584   0.197
00550   272.2500  -69.64584   0.303
00551   276.7500  -69.64584   0.289
00552   281.2500  -69.64584   0.166
00553   285.7500  -69.64584   0.130
00554   290.2500  -69.64584   0.183
00555   294.7500  -69.64584   0.301
00556   299.2500  -69.64584   0.156
00557   303.7500  -69.64584   0.116
00558   308.2500  -69.64584   0.137
00559   312.7500  -69.64584   0.138
00560   317.2500  -69.64584   0.128
00561   321.7500  -69.64584   0.093
00562   326.2500  -69.64584   0.086
00563   330.7500  -69.64584   0.078
00564   335.2500  -69.64584   0.078
00565   339.7500  -69.64584   0.078
00566   344.2500  -69.64584   0.084
00567   348.7500  -69.64584   0.112
00568   353.2500  -69.64584   0.096
00569   357.7500  -69.64584   0.086
00570     0.0000  -68.01750   0.084
00571     4.1860  -68.01750   0.070
00572     8.3721  -68.01750   0.071
00573    12.5581  -68.01750   0.065
00574    16.7442  -68.01750   0.060
00575    20.9302  -68.01750   0.066
00576    25.1163  -68.01750   0.062
00577    29.3023  -68.01750   0.064
00578    33.4884  -68.01750   0.102
00579    37.6744  -68.01750   0.054
00580    41.8605  -68.01750   0.106
00581    46.0465  -68.01750   0.119
00582    50.2326  -68.01750   0.129
00583    54.4186  -68.01750   0.150
00584    58.6047  -68.01750   0.363
00585    62.7907  -68.01750   0.117
00586    66.9767  -68.01750   0.144
00587    71.1628  -68.01750   0.356
00588    75.3488  -68.01750   0.845
00589    79.5349  -68.01750   1.184
00590    83.7209  -68.01750   1.434
00591    87.9070  -68.01750   0.254
00592    92.0930  -68.01750   0.167
00593    96.2791  -68.01750   0.167
00594   100.4651  -68.01750   0.173
00595   104.6512  -68.01750   0.365
00596   108.8372  -68.01750   0.408
00597   113.0233  -68.01750   0.372
00598   117.2093  -68.01750   0.379
00599   121.3954  -68.01750   0.373
00600   125.5814  -68.01750   0.275
00601   129.7674  -68.01750   0.277
00602   133.9535  -68.01750   0.224
00603   138.1395  -68.01750   0.298
00604   142.3256  -68.01750   0.387
00605   146.5116  -68.01750   0.469
00606   150.6977  -68.01750   0.678
00607   154.8837  -68.01750   0.579
00608   159.0698  -68.01750   0.663
00609   163.2558  -68.01750   0.731
00610   167.4419  -68.01750   0.732
00611   171.6279  -68.01750   1.410
00612   175.8140  -68.01750   1.004
00613   180.0000  -68.01750   0.858
00614   184.1861  -68.01750   1.289
00615   188.3721  -68.01750   0.907
00616   192.5581  -68.01750   1.223
00617   196.7442  -68.01750   1.456
00618   200.9302  -68.01750   1.393
00619   205.1163  -68.01750   1.325
00620   209.3023  -68.01750   0.837
00621   213.4884  -68.01750   1.308
00622   217.6744  -68.01750   1.173
00623   221.8605  -68.01750   0.798
00624   226.0465  -68.01750   0.516
00625   230.2326  -68.01750   0.336
00626   234.4186  -68.01750   0.326
00627   238.6047  -68.01750   0.268
00628   242.7907  -68.01750   0.248
00629   246.9767  -68.01750   0.221
00630   251.1628  -68.01750   0.239
00631   255.3488  -68.01750   0.193
00632   259.5349  -68.01750   0.220
00633   263.7209  -68.01750   0.222
00634   267.9070  -68.01750   0.214
00635   272.0930  -68.01750   0.257
00636   276.2791  -68.01750   0.277
00637   280.4651  -68.01750   0.236
00638   284.6512  -68.01750   0.136
00639   288.8372  -68.01750   0.138
00640   293.0233  -68.01750   0.311
00641   297.2093  -68.01750   0.301
00642   301.3954  -68.01750   0.134
00643   305.5814  -68.01750   0.114
00644   309.7675  -68.01750   0.155
00645   313.9535  -68.01750   0.129
00646   318.1395  -68.01750   0.107
00647   322.3256  -68.01750   0.074
00648   326.5116  -68.01750   0.088
00649   330.6977  -68.01750   0.091
00650   334.8837  -68.01750   0.083
00651   339.0698  -68.01750   0.090
00652   343.2558  -68.01750   0.081
00653   347.4419  -68.01750   0.076
00654   351.6279  -68.01750   0.076
00655   355.8140  -68.01750   0.073
00656     1.9565  -66.38917   0.051
00657     5.8696  -66.38917   0.057
00658     9.7826  -66.38917   0.044
00659    13.6957  -66.38917   0.050
00660    17.6087  -66.38917   0.048
00661    21.5217  -66.38917   0.053
00662    25.4348  -66.38917   0.075
00663    29.3478  -66.38917   0.068
00664    33.2609  -66.38917   0.111
00665    37.1739  -66.38917   0.083
00666    41.0870  -66.38917   0.083
00667    45.0000  -66.38917   0.086
00668    48.9130  -66.38917   0.159
00669    52.8261  -66.38917   0.197
00670    56.7391  -66.38917   0.192
00671    60.6522  -66.38917   0.104
00672    64.5652  -66.38917   0.088
00673    68.4783  -66.38917   0.109
00674    72.3913  -66.38917   0.232
00675    76.3043  -66.38917   0.405
00676    80.2174  -66.38917   0.460
00677    84.1304  -66.38917   2.030
00678    88.0435  -66.38917   0.182
00679    91.9565  -66.38917   0.173
00680    95.8696  -66.38917   0.171
00681    99.7826  -66.38917   0.146
00682   103.6956  -66.38917   0.239
00683   107.6087  -66.38917   0.322
00684   111.5217  -66.38917   0.371
00685   115.4348  -66.38917   0.354
00686   119.3478  -66.38917   0.406
00687   123.2609  -66.38917   0.459
00688   127.1739  -66.38917   0.325
00689   131.0870  -66.38917   0.341
00690   135.0000  -66.38917   0.271
00691   138.9131  -66.38917   0.439
00692   142.8261  -66.38917   0.733
00693   146.7391  -66.38917   0.644
00694   150.6522  -66.38917   0.557
00695   154.5652  -66.38917   0.632
00696   158.4783  -66.38917   0.933
00697   162.3913  -66.38917   1.215
00698   166.3044  -66.38917   1.459
00699   170.2174  -66.38917   2.164
00700   174.1304  -66.38917   1.586
00701   178.0435  -66.38917   2.074
00702   181.9565  -66.38917   1.883
00703   185.8696  -66.38917   1.838
00704   189.7826  -66.38917   1.464
00705   193.6957  -66.38917   1.946
00706   197.6087  -66.38917   2.268
00707   201.5217  -66.38917   2.246
00708   205.4348  -66.38917   2.072
00709   209.3478  -66.38917   1.459
00710   213.2609  -66.38917   1.927
00711   217.1739  -66.38917   1.356
00712   221.0870  -66.38917   1.063
00713   225.0000  -66.38917   0.947
00714   228.9131  -66.38917   0.700
00715   232.8261  -66.38917   0.430
00716   236.7391  -66.38917   0.347
00717   240.6522  -66.38917   0.272
00718   244.5652  -66.38917   0.260
00719   248.4783  -66.38917   0.245
00720   252.3913  -66.38917   0.287
00721   256.3044  -66.38917   0.249
00722   260.2174  -66.38917   0.191
00723   264.1304  -66.38917   0.204
00724   268.0435  -66.38917   0.186
00725   271.9565  -66.38917   0.166
00726   275.8696  -66.38917   0.253
00727   279.7826  -66.38917   0.206
00728   283.6956  -66.38917   0.177
00729   287.6087  -66.38917   0.153
00730   291.5217  -66.38917   0.252
00731   295.4348  -66.38917   0.239
00732   299.3478  -66.38917   0.183
00733   303.2609  -66.38917   0.135
00734   307.1739  -66.38917   0.115
00735   311.0869  -66.38917   0.135
00736   315.0000  -66.38917   0.091
00737   318.9130  -66.38917   0.103
00738   322.8261  -66.38917   0.088
00739   326.7391  -66.38917   0.089
00740   330.6522  -66.38917   0.091
00741   334.5652  -66.38917   0.082
00742   338.4782  -66.38917   0.074
00743   342.3913  -66.38917   0.062
00744   346.3044  -66.38917   0.085
00745   350.2174  -66.38917   0.080
00746   354.1304  -66.38917   0.070
00747   358.0435  -66.38917   0.070
00748     0.0000  -64.76083   0.052
00749     3.6735  -64.76083   0.047
00750     7.3469  -64.76083   0.045
00751    11.0204  -64.76083   0.051
00752    14.6939  -64.76083   0.057
00753    18.3673  -64.76083   0.050
00754    22.0408  -64.76083   0.062
00755    25.7143  -64.76083   0.062
00756    29.3878  -64.76083   0.094
00757    33.0612  -64.76083   0.065
00758    36.7347  -64.76083   0.077
00759    40.4082  -64.76083   0.074
00760    44.0816  -64.76083   0.087
00761    47.7551  -64.76083   0.126
00762    51.4286  -64.76083   0.140
00763    55.1020  -64.76083   0.336
00764    58.7755  -64.76083   0.164
00765    62.4490  -64.76083   0.124
00766    66.1224  -64.76083   0.089
00767    69.7959  -64.76083   0.104
00768    73.4694  -64.76083   0.111
00769    77.1429  -64.76083   0.124
00770    80.8163  -64.76083   0.189
00771    84.4898  -64.76083   0.168
00772    88.1633  -64.76083   0.146
00773    91.8367  -64.76083   0.169
00774    95.5102  -64.76083   0.193
00775    99.1837  -64.76083   0.153
00776   102.8571  -64.76083   0.212
00777   106.5306  -64.76083   0.328
